Nom_commune;Code_postal
AUTIGNY;76740
AUZEBOSC;76190
AUZOUVILLE SUR RY;76116
AUZOUVILLE SUR SAANE;76730
AVESNES EN VAL;76630
AVREMESNIL;76730
BEAUBEC LA ROSIERE;76440
BELLENCOMBRE;76680
BENARVILLE;76110
BERVILLE SUR SEINE;76480
BEZANCOURT;76220
LE BOCASSE;76690
BOSVILLE;76450
LE BOURG DUN;76740
BRACQUETUIT;76850
BUTOT;76890
CATENAY;76116
LES CENT ACRES;76590
LA CHAPELLE SUR DUN;76740
CLASVILLE;76450
LA CRIQUE;76850
CUY ST FIACRE;76220
DARNETAL;76160
DEVILLE LES ROUEN;76250
DROSAY;76460
ELBEUF EN BRAY;76220
ERNEMONT SUR BUCHY;76750
ESTEVILLE;76690
ETAIMPUIS;76850
ETALONDES;76260
FESQUES;76270
FLOCQUES;76260
FONGUEUSEMARE;76280
FONTAINE LE BOURG;76690
FOUCART;76640
FRESNAY LE LONG;76850
FRESNOY FOLNY;76660
TERTRY;80200
THENNES;80110
THOIX;80160
TILLOLOY;80700
TILLOY FLORIVILLE;80220
TREUX;80300
VAIRE SOUS CORBIE;80800
VAUCHELLES LES DOMART;80620
VAUX EN AMIENOIS;80260
VERCOURT;80120
VERPILLIERES;80700
LA VICOGNE;80260
VILLERS CARBONNEL;80200
VISMES;80140
VRELY;80170
VRON;80120
WARSY;80500
WARVILLERS;80170
WOINCOURT;80520
YZENGREMER;80520
AIGUEFONDE;81200
ALGANS;81470
AMBRES;81500
ANDILLAC;81140
CUCUGNAN;11350
DAVEJEAN;11330
DURBAN CORBIERES;11360
ESCOULOUBRE;11140
FA;11260
FAJAC LA RELENQUE;11410
LA FAJOLLE;11140
FERRAN;11240
FOURNES CABARDES;11600
FRAISSE DES CORBIERES;11360
GAJA ET VILLEDIEU;11300
GALINAGUES;11140
GINCLA;11140
GRANES;11500
LES ILHES;11380
LAURABUC;11400
MAGRIE;11300
MALVIES;11300
MARQUEIN;11410
MERIAL;11140
MOLLEVILLE;11410
MONTGRADAIL;11240
MONZE;11800
MOUTHOUMET;11330
PORT LA NOUVELLE;11210
PAULIGNE;11300
PAYRA SUR L HERS;11410
PECHARIC ET LE PY;11420
PEYREFITTE SUR L HERS;11420
PEYRENS;11400
PORTEL DES CORBIERES;11490
PREIXAN;11250
PUICHERIC;11700
PUIVERT;11230
RAISSAC D AUDE;11200
RAISSAC SUR LAMPY;11170
RIEUX EN VAL;11220
RIEUX MINERVOIS;11160
RODOME;11140
ROUFFIAC D AUDE;11250
RUSTIQUES;11800
ST ANDRE DE ROQUELONGUE;11200
STE COLOMBE SUR GUETTE;11140
ST JULIEN DE BRIOLA;11270
ST JUST ET LE BEZU;11500
STE VALIERE;11120
SAISSAC;11310
SALLES D AUDE;11110
SALLES SUR L HERS;11410
TALAIRAN;11220
THEZAN DES CORBIERES;11200
VILLALIER;11600
VILLARDONNEL;11600
VILLEDAIGNE;11200
VILLEMAGNE;11310
VILLENEUVE LA COMPTAL;11400
VILLESEQUE DES CORBIERES;11360
VILLESISCLE;11150
VILLETRITOULS;11220
VINASSAN;11110
AGEN D AVEYRON;12630
AGUESSAC;12520
ALRANCE;12430
LA BASTIDE PRADINES;12490
BROUSSE LE CHATEAU;12480
BAUDIGNAN;40310
BENESSE LES DAX;40180
BENESSE MAREMNE;40230
BIARROTTE;40390
BONNEGARDE;40330
BUANES;40320
CACHEN;40120
CAPBRETON;40130
CAUNA;40500
CERE;40090
COMMENSACQ;40210
CREON D ARMAGNAC;40240
EUGENIE LES BAINS;40320
EYRES MONCUBE;40500
LE FRECHE;40190
GABARRET;40310
GARREY;40180
LABRIT;40420
LAHOSSE;40250
LALUQUE;40465
LARBEY;40250
LOSSE;40240
MIMIZAN;40200
MIRAMONT SENSACQ;40320
ORIST;40300
OUSSE SUZAN;40110
PARLEBOSCQ;40310
PAYROS CAZAUTETS;40320
PEYREHORADE;40300
PRECHACQ LES BAINS;40465
ST AGNET;40800
ST GEOURS DE MAREMNE;40230
ST JEAN DE LIER;40380
ST LON LES MINES;40300
ST LOUBOUER;40320
ST MARTIN D ONEY;40090
ST MICHEL ESCALUS;40550
ST PANDELON;40180
ST PAUL LES DAX;40990
ST PERDON;40090
SARBAZAN;40120
SORE;40430
SORT EN CHALOSSE;40180
TILH;40360
TRENSACQ;40630
UCHACQ ET PARENTIS;40090
VICQ D AURIBAT;40380
CELLE;41360
LA CHAPELLE ST MARTIN EN PLAINE;41500
LA CHAPELLE VENDOMOISE;41330
CHOUE;41170
CONAN;41290
COUDDES;41700
COUR SUR LOIRE;41500
COUTURE SUR LOIR;41800
FRANCAY;41190
LANCOME;41190
LANDES LE GAULOIS;41190
LUNAY;41360
MARCILLY EN BEAUCE;41100
MAZANGE;41100
MENARS;41500
MEUSNES;41130
MOISY;41160
MONDOUBLEAU;41170
MONTOIRE SUR LE LOIR;41800
NAVEIL;41100
NEUNG SUR BEUVRON;41210
OUCHAMPS;41120
OUZOUER LE DOYEN;41160
LES ROCHES L EVEQUE;41800
ST GOURGON;41310
ST MARC DU COR;41170
ST ROMAIN SUR CHER;41140
SASNIERES;41310
SEILLAC;41150
THEILLAY;41300
THORE LA ROCHETTE;41100
VILLENEUVE FROUVILLE;41290
VILLERMAIN;41240
LACADEE;64300
LAHONTAN;64270
LANNECAUBE;64350
LANNEPLAA;64300
LARRAU;64560
LEMBEYE;64350
LEREN;64270
LESCUN;64490
LESTELLE BETHARRAM;64800
LICHANS SUNHAR;64470
LOMBIA;64160
LONS;64140
LURBE ST CHRISTAU;64660
MACAYE;64240
MASCARAAS HARON;64330
MENDITTE;64130
MERACQ;64410
MIOSSENS LANUSSE;64450
MORLAAS;64160
MORLANNE;64370
MUSCULDY;64130
NARCASTET;64510
OGENNE CAMPTORT;64190
OLORON STE MARIE;64400
ORIN;64400
ORION;64390
ORTHEZ;64300
OUILLON;64160
PARDIES PIETAT;64800
PAU;64000
POEY DE LESCAR;64230
PONSON DEBAT POUTS;64460
POULIACQ;64410
ST ARMOU;64160
ST JAMMES;64160
ST JEAN POUDGE;64330
ST MARTIN D ARBEROUE;64640
SALIES DE BEARN;64270
SALLES MONGISCARD;64300
SALLESPISSE;64300
SAULT DE NAVAILLES;64300
SAUVAGNON;64230
SEMEACQ BLACHON;64350
SUHESCUN;64780
TARON SADIRAC VIELLENAVE;64330
UHART MIXE;64120
URDES;64370
UROST;64160
URT;64240
UZAN;64370
VIALER;64330
VIELLESEGURE;64150
VIVEN;64450
ALLIER;65360
ANTIST;65200
ARAGNOUET;65170
ARBEOST;65560
ARCIZANS DESSUS;65400
ARGELES BAGNERES;65200
ARGELES GAZOST;65400
ARIES ESPENAN;65230
ARNE;65670
ARRENS MARSOUS;65400
ARTALENS SOUIN;65400
ASPIN EN LAVEDAN;65100
AUCUN;65400
AURIEBAT;65700
AVAJAN;65240
BARRANCOUEU;65240
BAZORDAN;65670
BETPOUY;65230
BONREPOS;65330
BOUILH DEVANT;65140
BOURG DE BIGORRE;65130
BUGARD;65220
CADEAC;65240
CADEILHAN TRACHERE;65170
CAMPARAN;65170
CAMPUZAN;65230
CASTERA LOU;65350
CAZARILH;65370
CIEUTAT;65200
ESPECHE;65130
FERRERE;65370
FRECHEDE;65220
GAUDENT;65370
GAZAVE;65250
GAVARNIE GEDRE;65120
FONTENAI SUR ORNE;61200
GINAI;61310
LA GONFRIERE;61550
HABLOVILLE;61210
JOUE DU BOIS;61320
LA LANDE PATRY;61100
MACE;61500
MEDAVY;61570
MENIL FROGER;61240
MENIL GONDOUIN;61210
LE MERLERAULT;61240
LA MESNIERE;61560
MESSEI;61440
MONTGAUDRY;61360
MOULINS SUR ORNE;61200
MOUSSONVILLIERS;61190
NEAUPHE SOUS ESSAI;61500
OMMEEL;61160
PERROU;61700
LA ROCHE MABILE;61420
ST CENERI LE GEREI;61250
ST DIDIER SOUS ECOUVES;61320
ST ELLIER LES BOIS;61320
ST GERMAIN D AUNAY;61470
ST GERMAIN DE CLAIREFEUILLE;61240
ST GERMAIN DE LA COUDRE;61130
ST GERMAIN DE MARTIGNY;61560
ST HILAIRE DE BRIOUZE;61220
ST JOUIN DE BLAVOU;61360
ST LEGER SUR SARTHE;61170
ST LEONARD DES PARCS;61390
ST MARTIN DES PEZERITS;61380
ST OUEN SUR ITON;61300
ST PATRICE DU DESERT;61600
ST QUENTIN DE BLAVOU;61360
ST ROCH SUR EGRENNE;61350
ST SYMPHORIEN DES BRUYERES;61300
SAIRES LA VERRERIE;61220
LES MONTS D ANDAINE;61600
SEES;61500
SEMALLE;61250
SEVRAI;61150
UROU ET CRENNES;61200
VALFRAMBERT;61250
VIDAI;61360
VIEUX PONT;61150
ACHEVILLE;62320
AGNEZ LES DUISANS;62161
AIRE SUR LA LYS;62120
AIRON ST VAAST;62180
AIX NOULETTE;62160
ANVIN;62134
ARRAS;62000
AUBIGNY EN ARTOIS;62690
AUDINCTHUN;62560
AYETTE;62116
BAILLEULVAL;62123
BALINGHEM;62610
BARALLE;62860
BAYENGHEM LES EPERLECQUES;62910
BAYENGHEM LES SENINGHEM;62380
BEAUMETZ LES AIRE;62960
BEAUMETZ LES CAMBRAI;62124
BEAUVOIS;62130
BEHAGNIES;62121
BERLES MONCHEL;62690
BETHONSART;62690
BEUTIN;62170
BEUVREQUEN;62250
BIEFVILLERS LES BAPAUME;62450
BLAIRVILLE;62173
BLANGY SUR TERNOISE;62770
BOIRY STE RICTRUDE;62175
BOISLEUX ST MARC;62175
BONNINGUES LES ARDRES;62890
BOURSIN;62132
BOUVELINGHEM;62380
BOYAVAL;62134
BUCQUOY;62116
BULLECOURT;62128
BUSNES;62350
CALAIS;62100
LA CALOTTERIE;62170
CAMBLIGNEUL;62690
FREULLEVILLE;76510
FROBERVILLE;76400
GAINNEVILLE;76700
GANZEVILLE;76400
GONFREVILLE CAILLOT;76110
GONNEVILLE SUR SCIE;76590
GRAIMBOUVILLE;76430
GRAINVILLE YMAUVILLE;76110
GREMONVILLE;76970
GRUMESNIL;76440
HATTENVILLE;76640
HAUDRICOURT;76390
HAUTOT L AUVRAY;76450
HENOUVILLE;76840
HEUGLEVILLE SUR SCIE;76720
HOUDETOT;76740
HOUPPEVILLE;76770
ILLOIS;76390
JUMIEGES;76480
LAMMERVILLE;76730
LESTANVILLE;76730
LIMESY;76570
LINTOT LES BOIS;76590
LA LONDE;76500
LONGROY;76260
MALAUNAY;76770
MAUQUENCHY;76440
MELAMARE;76170
LE MESNIL DURDENT;76460
MONT ST AIGNAN;76130
NOINTOT;76210
NOLLEVAL;76780
NORVILLE;76330
ORIVAL;76500
OUDALLE;76430
PALUEL;76450
PLEINE SEVE;76460
PUISENVAL;76660
QUEVREVILLE LA POTERIE;76520
QUINCAMPOIX;76230
RIVILLE;76540
ROUMARE;76480
SAINNEVILLE;76430
ST AUBIN CELLOVILLE;76520
ST AUBIN SUR MER;76740
ST DENIS LE THIBOULT;76116
ST HELLIER;76680
ST JOUIN BRUNEVAL;76280
ST MACLOU LA BRIERE;76110
ST MARDS;76730
STE MARGUERITE SUR MER;76119
ST MARTIN AU BOSC;76340
ST MARTIN DU BEC;76133
ST MARTIN DU MANOIR;76290
ST MARTIN L HORTIER;76270
ST PIERRE DE VARENGEVILLE;76480
ST PIERRE EN VAL;76260
ST ROMAIN DE COLBOSC;76430
ST VAAST D EQUIQUEVILLE;76510
ST VICTOR L ABBAYE;76890
SASSETOT LE MALGARDE;76730
SAUCHAY;76630
SOMMERY;76440
THEROULDEVILLE;76540
LE THIL RIBERPRE;76440
VATIERVILLE;76270
VATTEVILLE LA RUE;76940
VERGETOT;76280
VIEUX MANOIR;76750
VILLAINVILLE;76280
VILLERS ECALLES;76360
VINNEMERVILLE;76540
VIRVILLE;76110
YVETOT;76190
BASSEVELLE;77750
BOISSETTES;77350
BOISSY AUX CAILLES;77760
BOMBON;77720
BRIE COMTE ROBERT;77170
CAMPUAC;12580
CAPDENAC GARE;12700
LA CAPELLE BLEYS;12240
CASTELNAU PEGAYROLS;12620
COUPIAC;12550
LA CRESSE;12640
DURENQUE;12170
LE FEL;12140
ESPEYRAC;12140
GALGAN;12220
GOUTRENS;12390
GRAMOND;12160
LAVAL ROQUECEZIERE;12380
LEDERGUES;12170
MILLAU;12100
MONTJAUX;12490
MONTSALES;12260
MUR DE BARREZ;12600
PONT DE SALARS;12290
POUSTHOMY;12380
PRADES SALARS;12290
PREVINQUIERES;12350
RODELLE;12340
LA ROUQUETTE;12200
ST CHRISTOPHE VALLON;12330
ST COME D OLT;12500
ST FELIX DE SORGUES;12400
ST GENIEZ D OLT ET D AUBRAC;12130
ST JEAN ET ST PAUL;12250
ST PARTHEM;12300
ST ROME DE CERNON;12490
ST ROME DE TARN;12490
ST SANTIN;12300
SALLES COURBATIES;12260
SENERGUES;12320
SYLVANES;12360
VAUREILLES;12220
VEZINS DE LEVEZOU;12780
LES BAUX DE PROVENCE;13520
BOULBON;13150
CADOLIVE;13950
CORNILLON CONFOUX;13250
EYGALIERES;13810
FONTVIEILLE;13990
GEMENOS;13420
GRANS;13450
GRAVESON;13690
JOUQUES;13490
MIMET;13105
PLAN D ORGON;13750
ROGNES;13840
LA ROQUE D ANTHERON;13640
ST MARC JAUMEGARDE;13100
ST MITRE LES REMPARTS;13920
SENAS;13560
MARSEILLE 02;13002
MARSEILLE 04;13004
MARSEILLE 14;13014
AMBLIE;14480
ANISY;14610
ARROMANCHES LES BAINS;14117
VILLIERS SUR LOIR;41100
VOUZON;41600
ARCINGES;42460
AVEIZIEUX;42330
BELMONT DE LA LOIRE;42670
CEZAY;42130
CHAMPOLY;42430
LA CHAPELLE EN LAFAYE;42380
CHAZELLES SUR LYON;42140
CHUYER;42410
CIVENS;42110
COMBRE;42840
COMMELLE VERNAY;42120
CORDELLE;42123
COUTOUVRE;42460
LE CROZET;42310
ECOCHE;42670
EPERCIEUX ST PAUL;42110
ESSERTINES EN CHATELNEUF;42600
ESSERTINES EN DONZY;42360
FARNAY;42320
FRAISSES;42490
GRAIX;42220
JAS;42110
LEIGNEUX;42130
LORETTE;42420
LURIECQ;42380
MACHEZAL;42114
MAGNEUX HAUTE RIVE;42600
MARCILLY LE CHATEL;42130
MORNAND EN FOREZ;42600
NOAILLY;42640
NOIRETABLE;42440
ROCHE LA MOLIERE;42230
ROZIER COTES D AUREC;42380
ROZIER EN DONZY;42810
SAIL LES BAINS;42310
ST BONNET LE CHATEAU;42380
ST CYR LES VIGNES;42210
ST DENIS DE CABANNE;42750
ST HILAIRE CUSSON LA VALMITTE;42380
ST JULIEN MOLIN MOLETTE;42220
ST JUST EN CHEVALET;42430
ST JUST LA PENDUE;42540
ST MARCELLIN EN FOREZ;42680
ST MARTIN LA SAUVETE;42260
ST MAURICE EN GOURGOIS;42240
ST NIZIER SOUS CHARLIEU;42190
ST PAUL EN CORNILLON;42240
ST PAUL EN JAREZ;42740
ST PRIEST LA ROCHE;42590
ST RIRAND;42370
SAUVAIN;42990
LA TOURETTE;42380
LA VALLA SUR ROCHEFORT;42111
LA VALLA EN GIER;42131
VEAUCHE;42340
VIOLAY;42780
AGNAT;43100
ARLEMPDES;43490
ARLET;43380
LA BESSEYRE ST MARY;43170
BLESLE;43450
CEYSSAC;43000
LA CHAPELLE GENESTE;43160
CHASPUZAC;43320
CHASTEL;43300
CHOMELIX;43500
DOMEYRAT;43230
FAY SUR LIGNON;43430
FONTANNES;43100
GRENIER MONTGON;43450
JAX;43230
JOSAT;43230
MAZERAT AUROUZE;43230
MONTREGARD;43290
MOUDEYRES;43150
PEBRAC;43300
RAURET;43340
RIOTORD;43220
ST ARCONS DE BARGES;43420
ST CHRISTOPHE SUR DOLAISON;43370
ST DIDIER SUR DOULON;43440
ST ETIENNE DU VIGAN;43420
GERDE;65200
HORGUES;65310
JEZEAU;65240
JUILLAN;65290
JUNCALAS;65100
LACASSAGNE;65140
LAMARQUE PONTACQ;65380
LANESPEDE;65190
LAPEYRE;65220
LARAN;65670
LASCAZERES;65700
LAYRISSE;65380
LEZIGNAN;65100
LHEZ;65190
LIAC;65140
LUGAGNAN;65100
MADIRAN;65700
MAZOUAU;65250
MOLERE;65130
MONTOUSSE;65250
OLEAC DESSUS;65190
ORGAN;65230
ORINCLES;65380
OSMETS;65350
OURDON;65100
OURSBELILLE;65490
PEYROUSE;65270
PINAS;65300
PINTAC;65320
ST LEZER;65500
ST PE DE BIGORRE;65270
SARIAC MAGNOAC;65230
SAZOS;65120
SEGUS;65100
SEMEAC;65600
SENTOUS;65330
SERE LANSO;65100
SERON;65320
SERE RUSTAING;65220
SIREIX;65400
SOMBRUN;65700
TALAZAC;65500
THERMES MAGNOAC;65230
TIBIRAN JAUNAC;65150
TOURNAY;65190
TOURNOUS DEVANT;65330
UGLAS;65300
VIELLE AURE;65170
VIELLE LOURON;65240
VIGNEC;65170
VILLENAVE PRES MARSAC;65500
VISKER;65200
BAREGES;65120
ANGOUSTRINE VILLENEUVE DES ESCALDES;66760
ARLES SUR TECH;66150
BAILLESTAVY;66320
BANYULS SUR MER;66650
CAIXAS;66300
CALCE;66600
CAUDIES DE FENOUILLEDES;66220
CERET;66400
CODALET;66500
EGAT;66120
ELNE;66200
ESCARO;66360
ESTAGEL;66310
ESTOHER;66320
EUS;66500
FELLUNS;66730
FUILLA;66820
JOCH;66320
LLUPIA;66300
MAURY;66460
MOLITG LES BAINS;66500
MONTALBA LE CHATEAU;66130
OLETTE;66360
OPOUL PERILLOS;66600
PASSA;66300
LE PERTHUS;66480
PIA;66380
POLLESTRES;66450
PRATS DE SOURNIA;66730
PRUNET ET BELPUIG;66130
PY;66360
REYNES;66400
CANLERS;62310
CARENCY;62144
LA CAUCHIE;62158
CAUCHY A LA TOUR;62260
CHELERS;62127
CHERIENNES;62140
LA COMTE;62150
CONDETTE;62360
COQUELLES;62231
CORMONT;62630
COULOGNE;62137
DIVION;62460
DOUCHY LES AYETTE;62116
DOURIEZ;62870
DROUVIN LE MARAIS;62131
ECOIVRES;62270
ECOURT ST QUENTIN;62860
ECURIE;62223
ELEU DIT LEAUWETTE;62300
EQUIHEN PLAGE;62224
EQUIRRE;62134
ERGNY;62650
ESCALLES;62179
ESTREE;62170
ESTREE BLANCHE;62145
ETAPLES;62630
EVIN MALMAISON;62141
FAVREUIL;62450
FIEFS;62134
FLEURBAIX;62840
FREVIN CAPELLE;62690
GAUCHIN LEGAL;62150
GONNEHEM;62920
GOUVES;62123
GRAND RULLECOURT;62810
GUEMPS;62370
HANNESCAMPS;62111
HARDINGHEN;62132
HEBUTERNE;62111
HENDECOURT LES RANSART;62175
HENIN BEAUMONT;62110
HERBINGHEN;62850
HERLINCOURT;62130
HESDIGNEUL LES BETHUNE;62196
HULLUCH;62410
HUMBERT;62650
INGHEM;62129
JOURNY;62850
LABEUVRIERE;62122
LAIRES;62960
LENS;62300
LESPINOY;62990
LIEVIN;62800
LIGNY ST FLOCHEL;62127
LILLERS;62190
LUGY;62310
MANIN;62810
MARENLA;62990
MAZINGARBE;62670
MENCAS;62310
MENNEVILLE;62240
MONCHEL SUR CANCHE;62270
MONCHY AU BOIS;62111
MONDICOURT;62760
MONT BERNANCHON;62350
MONTIGNY EN GOHELLE;62640
MORCHIES;62124
MUNCQ NIEURLET;62890
NABRINGHEN;62142
NEDON;62550
NEUVILLE AU CORNET;62130
NORRENT FONTES;62120
NOYELLES SOUS BELLONNE;62490
NOYELLETTE;62123
OBLINGHEM;62920
OFFRETHUN;62250
OIGNIES;62590
OUTREAU;62230
OYE PLAGE;62215
POMMERA;62760
PREDEFIN;62134
PREURES;62650
REBERGUES;62850
REGNAUVILLE;62140
RODELINGHEM;62610
ROMBLY;62120
ROQUETOIRE;62120
RUITZ;62620
SACHIN;62550
SAILLY SUR LA LYS;62840
SAINS LES PERNES;62550
BROU SUR CHANTEREINE;77177
CANNES ECLUSE;77130
CARNETIN;77400
CERNEUX;77320
CHAINTREAUX;77460
CHAMPAGNE SUR SEINE;77430
LA CHAPELLE ST SULPICE;77160
LES CHAPELLES BOURBON;77610
CHARMENTRAY;77410
CHATEAUBLEAU;77370
CHEVRAINVILLIERS;77760
CITRY;77730
CLOS FONTAINE;77370
COURPALAY;77540
CREGY LES MEAUX;77124
DAMMARTIN EN GOELE;77230
DONNEMARIE DONTILLY;77520
DORMELLES;77130
DOUE;77510
ESBLY;77450
FERRIERES EN BRIE;77164
FONTAINS;77370
FRESNES SUR MARNE;77410
FUBLAINES;77470
GIRONVILLE;77890
GOUVERNES;77400
GRISY SUR SEINE;77480
GUIGNES;77390
ISLES LES MELDEUSES;77440
ISLES LES VILLENOY;77450
IVERNY;77165
JOUARRE;77640
JOUY SUR MORIN;77320
JUTIGNY;77650
LIVERDY EN BRIE;77220
LONGPERRIER;77230
LUISETAINES;77520
LA MADELEINE SUR LOING;77570
MAISON ROUGE;77370
MARCHEMORET;77230
LES MARETS;77560
MAREUIL LES MEAUX;77100
LE MEE SUR SEINE;77350
MEIGNEUX;77520
LE MESNIL AMELOT;77990
MISY SUR YONNE;77130
MITRY MORY;77290
MONDREVILLE;77570
MONTCEAUX LES MEAUX;77470
MONTOLIVET;77320
MOUSSY LE NEUF;77230
OCQUERRE;77440
PAMFOU;77830
PIERRE LEVEE;77580
LE PLESSIS PLACY;77440
POMMEUSE;77515
ROISSY EN BRIE;77680
RUPEREUX;77560
ST MESMES;77410
ST PIERRE LES NEMOURS;77140
ST REMY LA VANNE;77320
SAVINS;77650
SOGNOLLES EN MONTOIS;77520
SOIGNOLLES EN BRIE;77111
SOURDUN;77171
TANCROU;77440
THORIGNY SUR MARNE;77400
TIGEAUX;77163
TOURNAN EN BRIE;77220
TROCY EN MULTIEN;77440
URY;77760
VANVILLE;77370
VAUDOY EN BRIE;77141
VILLENEUVE SOUS DAMMARTIN;77230
VILLE ST JACQUES;77130
VILLIERS EN BIERE;77190
VILLIERS ST GEORGES;77560
VOULX;77940
VULAINES SUR SEINE;77870
ADAINVILLE;78113
LES ALLUETS LE ROI;78580
AULNAY SUR MAULDRE;78126
BENY SUR MER;14440
BERNIERES D AILLY;14170
BREMOY;14260
BRICQUEVILLE;14710
BROUAY;14250
CAMPAGNOLLES;14500
CARCAGNY;14740
CINTHEAUX;14680
COLLEVILLE MONTGOMERY;14880
CONDE SUR IFS;14270
COQUAINVILLIERS;14130
CORDEBUGLE;14100
CORDEY;14700
COSSESSEVILLE;14690
COURVAUDON;14260
CRESSERONS;14440
CREULLY;14480
CRICQUEBOEUF;14113
CROISSANVILLE;14370
CULEY LE PATRY;14220
DANVOU LA FERRIERE;14770
DEMOUVILLE;14840
DEUX JUMEAUX;14230
DIVES SUR MER;14160
EPANEY;14170
ERNES;14270
ESTREES LA CAMPAGNE;14190
LA FOLLETIERE ABENON;14290
FONTAINE ETOUPEFOUR;14790
FOURCHES;14620
GAVRUS;14210
GEFOSSE FONTENAY;14230
GONNEVILLE SUR HONFLEUR;14600
GONNEVILLE SUR MER;14510
GOUVIX;14680
GRANGUES;14160
LA HOGUETTE;14700
L HOTELLERIE;14100
JUAYE MONDAYE;14250
LEAUPARTIE;14340
LECAUDE;14140
LINGEVRES;14250
LONGRAYE;14250
LOUVAGNY;14170
LUC SUR MER;14530
MAIZET;14210
MANERBE;14340
LE MESNIL AU GRAIN;14260
MEUVAINES;14960
MOSLES;14400
MOUEN;14790
MOULT;14370
MUTRECY;14220
NORON L ABBAYE;14700
OLENDON;14170
LES OUBEAUX;14230
OUEZY;14270
OUFFIERES;14220
OUILLY DU HOULEY;14590
OUILLY LE VICOMTE;14100
OUISTREHAM;14150
PERCY EN AUGE;14270
PERIERS SUR LE DAN;14112
PLACY;14220
LE PLESSIS GRIMOULT;14770
PLUMETOT;14440
PRETREVILLE;14140
PUTOT EN BESSIN;14740
RANCHY;14400
ST ETIENNE SUR BLESLE;43450
ST FRONT;43550
ST JEAN LACHALM;43510
ST JUST MALMONT;43240
ST PAL DE CHALENCON;43500
ST PAULIEN;43350
ST VIDAL;43320
SOLIGNAC SOUS ROCHE;43130
TORSIAC;43450
VAZEILLES LIMANDRE;43320
VILLENEUVE D ALLIER;43380
YSSINGEAUX;43200
BATZ SUR MER;44740
BOUGUENAIS;44340
LA CHAPELLE GLAIN;44670
LA CHAPELLE HEULIN;44330
CHATEAUBRIANT;44110
DERVAL;44590
LA LIMOUZINIERE;44310
LUSANGER;44590
MAISDON SUR SEVRE;44690
MALVILLE;44260
LA MEILLERAYE DE BRETAGNE;44520
MISSILLAC;44780
NOYAL SUR BRUTZ;44110
LA REGRIPPIERE;44330
LA REMAUDIERE;44430
REMOUILLE;44140
ST AUBIN DES CHATEAUX;44110
ST FIACRE SUR MAINE;44690
ST JULIEN DE VOUVANTES;44670
ST LEGER LES VIGNES;44710
STE LUCE SUR LOIRE;44980
ST MARS DE COUTAIS;44680
ST MOLF;44350
STE REINE DE BRETAGNE;44160
SAVENAY;44260
SOUDAN;44110
LE TEMPLE DE BRETAGNE;44360
TOUVOIS;44650
VALLET;44330
VERTOU;44120
GENESTON;44140
AUTRUY SUR JUINE;45480
BAZOCHES LES GALLERANDES;45480
BAZOCHES SUR LE BETZ;45210
BEAUNE LA ROLANDE;45340
BONDAROY;45300
BOU;45430
BOUZY LA FORET;45460
CERCOTTES;45520
CHAILLY EN GATINAIS;45260
CHAINGY;45380
LA CHAPELLE ONZERAIN;45310
CHARMONT EN BEAUCE;45480
CHUELLES;45220
COMBREUX;45530
DAMPIERRE EN BURLY;45570
ESCRENNES;45300
FEINS EN GATINAIS;45230
FREVILLE DU GATINAIS;45270
HUETRE;45520
LOMBREUIL;45700
MAREAU AUX BOIS;45300
MAREAU AUX PRES;45370
MONTARGIS;45200
MONTCRESSON;45700
LE MOULINET SUR SOLIN;45290
LA NEUVILLE SUR ESSONNE;45390
L ABERGEMENT DE VAREY;1640
ST ARNAC;66220
ST LAURENT DE CERDANS;66260
STE LEOCADIE;66800
ST MARTIN DE FENOUILLET;66220
SALEILLES;66280
SANSA;66360
SERDINYA;66360
TARGASSONNE;66120
TAULIS;66110
THUIR;66300
TOULOUGES;66350
URBANYA;66500
VERNET LES BAINS;66820
VILLELONGUE DE LA SALANQUE;66410
VINCA;66320
ARTOLSHEIM;67390
BALDENHEIM;67600
BASSEMBERG;67220
BINDERNHEIM;67600
BISSERT;67260
BLANCHERUPT;67130
BOURGHEIM;67140
BREITENBACH;67220
DAMBACH LA VILLE;67650
DINGSHEIM;67370
DONNENHEIM;67170
DUNTZENHEIM;67270
ERNOLSHEIM BRUCHE;67120
ERSTEIN;67150
ESCHBACH;67360
ETTENDORF;67350
FOUCHY;67220
GERTWILLER;67140
GRENDELBRUCH;67190
GRIESHEIM PRES MOLSHEIM;67870
GUNSTETT;67360
HANGENBIETEN;67980
HATTMATT;67330
HILSENHEIM;67600
HINDISHEIM;67150
INNENHEIM;67880
ISSENHAUSEN;67330
KAUFFENHEIM;67480
KESKASTEL;67260
KESSELDORF;67930
KIENHEIM;67270
KINDWILLER;67350
KRAUTERGERSHEIM;67880
LALAYE;67220
LANGENSOULTZBACH;67360
LICHTENBERG;67340
LIMERSHEIM;67150
MERKWILLER PECHELBRONN;67250
MIETESHEIM;67580
MITTELSCHAEFFOLSHEIM;67170
MUNCHHAUSEN;67470
MUSSIG;67600
MUTZENHOUSE;67270
NEUBOIS;67220
NEUHAEUSEL;67480
NIEDERBRONN LES BAINS;67110
NIEDERHASLACH;67280
NIEDERNAI;67210
NIEDERROEDERN;67470
NORDHOUSE;67150
OBERHOFFEN LES WISSEMBOURG;67160
OBERHOFFEN SUR MODER;67240
OBERNAI;67210
OBERSTEINBACH;67510
OFFENDORF;67850
OHNENHEIM;67390
OSTHOFFEN;67990
OTTROTT;67530
PETERSBACH;67290
